code,label,chapter,billable
V27.3,Motociclista lesionado por colision con objeto fijo o estacionado: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V27.4,Motociclista lesionado por colision con objeto fijo o estacionado: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V27.5,Motociclista lesionado por colision con objeto fijo o estacionado: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V27.9,"Motociclista lesionado por colision con objeto fijo o estacionado: motociclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V28,Motociclista lesionado en accidente de transporte sin colisión,Causas externas de morbilidad y de mortalidad,false
V28.0,Motociclista lesionado en accidente de transporte sin colision: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V28.1,Motociclista lesionado en accidente de transporte sin colision: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V28.2,"Motociclista lesionado en accidente de transporte sin colision: motociclista no especificado, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V28.3,Motociclista lesionado en accidente de transporte sin colision: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V28.4,Motociclista lesionado en accidente de transporte sin colision: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V28.5,Motociclista lesionado en accidente de transporte sin colision: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V28.9,"Motociclista lesionado en accidente de transporte sin colision: motociclista no especificado, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V29,"Motociclista lesionado en otros accidentes de transporte, y en los no especificados",Causas externas de morbilidad y de mortalidad,false
V29.0,"Conductor de motocicleta lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente no de tránsito",Causas externas de morbilidad y de mortalidad,true
V29.1,"Pasajero de motocicleta lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente no de tránsito",Causas externas de morbilidad y de mortalidad,true
V29.2,"Motociclista no especificado lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente no de tránsito",Causas externas de morbilidad y de mortalidad,true
V29.3,"Motociclista [cualquiera] lesionado en accidente no de tránsito, no especificado",Causas externas de morbilidad y de mortalidad,true
V29.4,"Conductor de motocicleta lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente de tránsito",Causas externas de morbilidad y de mortalidad,true
V29.5,"Pasajero de motocicleta lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente de tránsito",Causas externas de morbilidad y de mortalidad,true
V29.6,"Motociclista no especificado lesionado por colisión con otros vehículos de motor, y con los no especificados, en accidente de tránsito",Causas externas de morbilidad y de mortalidad,true
V29.8,Motociclista [cualquiera] lesionado en otros accidentes de transporte especificados,Causas externas de morbilidad y de mortalidad,true
V29.9,Motociclista [cualquiera] lesionado en accidente de tránsito no especificado,Causas externas de morbilidad y de mortalidad,true
V30,Ocupante de vehículo de motor de tres ruedas lesionado por colisión con peatón o animal,Causas externas de morbilidad y de mortalidad,false
V30.0,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V30.1,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V30.2,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: persona que viaja fuera del vehiculo, lesionada en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V30.3,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: ocupante no especificado de vehiculo de motor de tres ruedas, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V30.4,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V30.5,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V30.6,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V30.7,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: persona que viaja fuera del vehiculo, lesionada en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V30.9,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: ocupante no especificado de vehiculo de motor de tres ruedas, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V31,Ocupante de vehículo de motor de tres ruedas lesionado por colisión con vehículo de pedal,Causas externas de morbilidad y de mortalidad,false
V31.0,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V31.1,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V31.2,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: persona que viaja fuera del vehiculo, lesionada en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V31.3,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: ocupante no especificado de vehiculo de motor de tres ruedas, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V31.4,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V31.5,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V31.6,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V31.7,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: persona que viaja fuera del vehiculo, lesionada en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V31.9,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con vehiculo de pedal: ocupante no especificado de vehiculo de motor de tres ruedas, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V32,Ocupante de vehículo de motor de tres ruedas lesionado por colisión con otro vehículo de motor de dos o tres ruedas,Causas externas de morbilidad y de mortalidad,false
V32.0,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con otro vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V32.1,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con otro vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente no de transito,Causas externas de morbilidad y de mortalidad,true
V32.2,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con otro vehiculo de motor de dos o tres ruedas: persona que viaja fuera del vehiculo, lesionada en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V32.3,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con otro vehiculo de motor de dos o tres ruedas: ocupante no especificado de vehiculo de motor de tres ruedas, lesionado en accidente no de transito",Causas externas de morbilidad y de mortalidad,true
V32.4,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con otro vehiculo de motor de dos o tres ruedas: persona lesionada al subir o bajar del vehiculo,Causas externas de morbilidad y de mortalidad,true
V32.5,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con otro vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V32.6,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con otro vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente de transito,Causas externas de morbilidad y de mortalidad,true
V32.7,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con otro vehiculo de motor de dos o tres ruedas: persona que viaja fuera del vehiculo, lesionada en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V32.9,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con otro vehiculo de motor de dos o tres ruedas: ocupante no especificado de vehiculo de motor de tres ruedas, lesionado en accidente de transito",Causas externas de morbilidad y de mortalidad,true
V33,"Ocupante de vehículo de motor de tres ruedas lesionado por colisión con automóvil, camioneta o furgoneta",Causas externas de morbilidad y de mortalidad,false
