code,label,chapter,billable
LB79.Z,"Sindactilia, sin especificación",Anomalías del desarrollo,true
LB80,Deformidades congénitas de los dedos de la mano,Anomalías del desarrollo,false
LB80.0,Clinodactilia de la mano,Anomalías del desarrollo,true
LB80.2,Desviación radial de dedos de la mano,Anomalías del desarrollo,true
LB80.Y,Otras deformidades congénitas especificadas de los dedos de la mano,Anomalías del desarrollo,true
LB80.Z,"Deformidades congénitas de los dedos de la mano, sin especificación",Anomalías del desarrollo,true
LB81,Deformidades congénitas de los dedos del pie,Anomalías del desarrollo,false
LB81.0,Clinodactilia del pie,Anomalías del desarrollo,true
LB81.Y,Otras deformidades congénitas especificadas de los dedos del pie,Anomalías del desarrollo,true
LB81.Z,"Deformidades congénitas de los dedos del pie, sin especificación",Anomalías del desarrollo,true
LB90,Anomalías articulares congénitas,Anomalías del desarrollo,false
LB90.0,Sinostosis húmero-radio-cubital,Anomalías del desarrollo,true
LB90.1,Sinostosis húmero radial,Anomalías del desarrollo,true
LB90.2,Sinostosis húmero cubital,Anomalías del desarrollo,true
LB90.3,Sinostosis radio cubital,Anomalías del desarrollo,true
LB90.4,Deformidad de Madelung,Anomalías del desarrollo,true
LB90.5,Hipocratismo digital congénito,Anomalías del desarrollo,true
LB90.6,Sinostosis tibio peronea,Anomalías del desarrollo,true
LB90.7,Codo valgo,Anomalías del desarrollo,true
LB90.8,Codo varo,Anomalías del desarrollo,true
LB90.Y,Otras anomalías articulares congénitas especificadas,Anomalías del desarrollo,true
LB90.Z,"Anomalías articulares congénitas, sin especificación",Anomalías del desarrollo,true
LB91,Luxación congénita del hombro,Anomalías del desarrollo,true
LB92,Luxación congénita del codo,Anomalías del desarrollo,true
LB93,Luxación congénita de la rodilla,Anomalías del desarrollo,false
LB93.0,Rodilla recurvada congénita,Anomalías del desarrollo,true
LB93.1,Rodilla flexionada congénita,Anomalías del desarrollo,true
LB93.Y,Otra luxación congénita especificada de la rodilla,Anomalías del desarrollo,true
LB93.Z,"Luxación congénita de la rodilla, sin especificación",Anomalías del desarrollo,true
LB94,Luxación congénita de la rótula,Anomalías del desarrollo,true
LB95,Aplasia o hipoplasia de rótula,Anomalías del desarrollo,true
LB96,Curvatura congénita de huesos largos,Anomalías del desarrollo,false
LB96.0,Curvatura congénita del fémur,Anomalías del desarrollo,true
LB96.1,Curvatura congénita de la tibia,Anomalías del desarrollo,true
LB96.Y,Otra curvatura congénita especificada de huesos largos,Anomalías del desarrollo,true
LB96.Z,"Curvatura congénita de huesos largos, sin especificación",Anomalías del desarrollo,true
LB97,Crecimiento excesivo de las extremidades,Anomalías del desarrollo,false
LB97.0,Macrodactilia de la mano,Anomalías del desarrollo,true
LB97.1,Macrodactilia de dedos del pie,Anomalías del desarrollo,true
LB97.2,Hipertrofia de extremidad superior,Anomalías del desarrollo,true
LB97.3,Hipertrofia de extremidad inferior,Anomalías del desarrollo,true
LB97.Y,Otro crecimiento excesivo especificado de las extremidades,Anomalías del desarrollo,true
LB97.Z,"Crecimiento excesivo de las extremidades, sin especificación",Anomalías del desarrollo,true
LB98,Deformidades congénitas de los pies,Anomalías del desarrollo,false
LB98.0,Deformidades congénitas del pie en varo,Anomalías del desarrollo,false
LB98.00,Pie equinovaro,Anomalías del desarrollo,true
LB98.01,Pie calcaneovaro,Anomalías del desarrollo,true
LB98.02,Metatarso varo,Anomalías del desarrollo,true
LB98.0Y,Otras deformidades congénitas especificadas del pie en varo,Anomalías del desarrollo,true
LB98.0Z,"Deformidades congénitas del pie en varo, sin especificación",Anomalías del desarrollo,true
LB98.1,pie plano congénito,Anomalías del desarrollo,true
LB98.2,Deformidades congénitas del pie en valgo,Anomalías del desarrollo,false
LB98.20,Hallux valgus congénito,Anomalías del desarrollo,true
LB98.21,Metatarso valgo,Anomalías del desarrollo,true
LB98.22,Pie calcaneovalgo,Anomalías del desarrollo,true
LB98.2Y,Otras deformidades congénitas especificadas del pie en valgo,Anomalías del desarrollo,true
LB98.2Z,"Deformidades congénitas del pie en valgo, sin especificación",Anomalías del desarrollo,true
LB98.3,Pie cavo congénito,Anomalías del desarrollo,true
LB98.4,Astrágalo vertical congénito,Anomalías del desarrollo,true
LB98.5,Dedo en martillo congénito del pie,Anomalías del desarrollo,true
LB98.Y,Otras deformidades congénitas especificadas de los pies,Anomalías del desarrollo,true
LB98.Z,"Deformidades congénitas de los pies, sin especificación",Anomalías del desarrollo,true
LB99,Defectos por reducción de la extremidad superior,Anomalías del desarrollo,false
LB99.0,Amelia de la extremidad superior,Anomalías del desarrollo,true
LB99.1,Agenesia o hipoplasia del húmero,Anomalías del desarrollo,true
LB99.2,Hemimelia radial,Anomalías del desarrollo,true
LB99.3,Hemimelia cubital,Anomalías del desarrollo,true
LB99.4,Ausencia congénita del brazo o del antebrazo con mano presente,Anomalías del desarrollo,true
LB99.5,Ausencia congénita del antebrazo y de la mano,Anomalías del desarrollo,true
LB99.6,Aquiria,Anomalías del desarrollo,true
LB99.7,Adactilia de la mano,Anomalías del desarrollo,true
LB99.8,Mano hendida,Anomalías del desarrollo,true
LB99.Y,Otros defectos especificados por reducción de extremidad superior,Anomalías del desarrollo,true
LB99.Z,"Defectos por reducción de extremidad superior, sin especificación",Anomalías del desarrollo,true
LB9A,Defectos por reducción de la extremidad inferior,Anomalías del desarrollo,false
LB9A.0,Amelia de la extremidad inferior,Anomalías del desarrollo,true
LB9A.1,Hemimelia de la tibia,Anomalías del desarrollo,true
LB9A.2,Hemimelia del peroné,Anomalías del desarrollo,true
LB9A.3,"Ausencia congénita del muslo o de la pierna, con pie presente",Anomalías del desarrollo,true
LB9A.4,Apodia,Anomalías del desarrollo,true
LB9A.5,Adactilia del pie,Anomalías del desarrollo,true
LB9A.6,Pie hendido,Anomalías del desarrollo,true
LB9A.7,Ausencia congénita de la pierna y del pie,Anomalías del desarrollo,true
LB9A.8,Agenesia o hipoplasia femoral,Anomalías del desarrollo,true
LB9A.Y,Otros defectos especificados por reducción de la extremidad inferior,Anomalías del desarrollo,true
LB9A.Z,"Defectos por reducción de la extremidad inferior, sin especificación",Anomalías del desarrollo,true
LB9B,Defectos por reducción de las extremidades superiores e inferiores,Anomalías del desarrollo,true
LB9Y,Otras anomalías estructurales del desarrollo especificadas del esqueleto,Anomalías del desarrollo,true
LB9Z,"Anomalías estructurales del desarrollo del esqueleto, sin especificación",Anomalías del desarrollo,true
LC00,Hamartoma epidérmico queratinocítico,Anomalías del desarrollo,false
LC00.0,Nevo epidérmico,Anomalías del desarrollo,true
LC00.Y,Otro hamartoma epidérmico queratinocítico especificado,Anomalías del desarrollo,true
LC00.Z,"Hamartoma epidérmico queratinocítico, sin especificación",Anomalías del desarrollo,true
LC01,Hamartoma pilosebáceo,Anomalías del desarrollo,true
LC02,Hamartoma epidérmico complejo,Anomalías del desarrollo,true
LC0Y,Otros hamartomas congénitos especificados de la epidermis y los apéndices epidérmicos,Anomalías del desarrollo,true
LC10,Melanocitosis dérmica,Anomalías del desarrollo,true
LC1Y,Otras anomalías especificadas del desarrollo de la pigmentación cutánea,Anomalías del desarrollo,true
LC20,Hamartoma de tejido conjuntivo,Anomalías del desarrollo,true
LC2Y,Otros hamartomas especificados derivados del tejido conjuntivo dérmico,Anomalías del desarrollo,true
LC30,Defectos del desarrollo o del crecimiento del pelo,Anomalías del desarrollo,true
LC31,Defectos del desarrollo del aparato ungueal,Anomalías del desarrollo,true
LC40,Quiste dermoide,Anomalías del desarrollo,true
LC50,Malformaciones vasculares capilares del desarrollo de la piel,Anomalías del desarrollo,false
LC50.0,Mancha salmón,Anomalías del desarrollo,true
LC50.1,Nevo flámeo,Anomalías del desarrollo,true
LC50.Y,Otras malformaciones vasculares capilares especificadas del desarrollo de la piel,Anomalías del desarrollo,true
LC51,Anomalías del desarrollo de las venas cutáneas,Anomalías del desarrollo,true
LC52,Malformaciones vasculares complejas o combinadas del desarrollo que afectan la piel,Anomalías del desarrollo,true
LC5Y,Otras anomalías especificadas del desarrollo de la vasculatura cutánea,Anomalías del desarrollo,true
LC5Z,"Anomalías del desarrollo de la vasculatura cutánea, sin especificación",Anomalías del desarrollo,true
LC60,Aplasia cutánea congénita,Anomalías del desarrollo,true
LC7Y,Otras anomalías estructurales del desarrollo especificadas de la piel,Anomalías del desarrollo,true
LC7Z,"Anomalías estructurales del desarrollo de la piel, sin especificación",Anomalías del desarrollo,true
LC80,Hipoplasia suprarrenal congénita,Anomalías del desarrollo,true
LC8Y,Otras anomalías estructurales del desarrollo especificadas de las glándulas suprarrenales,Anomalías del desarrollo,true
LC8Z,"Anomalías estructurales del desarrollo de las glándulas suprarrenales, sin especificación",Anomalías del desarrollo,true
LD0Y,Otras anomalías estructurales especificadas del desarrollo que afectan principalmente a un aparato o sistema corporal,Anomalías del desarrollo,true
LD0Z,"Anomalías estructurales del desarrollo que afectan principalmente a un aparato o sistema corporal, sin especificación",Anomalías del desarrollo,true
LD20,Síndromes con anomalías del sistema nervioso central como característica destacada,Anomalías del desarrollo,false
LD20.0,Síndromes con anomalías cerebelosas como característica destacada,Anomalías del desarrollo,false
LD20.00,Síndrome de Joubert,Anomalías del desarrollo,true
LD20.01,Hipoplasia pontocerebelosa,Anomalías del desarrollo,true
LD20.0Y,Otros síndromes especificados con anomalías cerebelosas como característica destacada,Anomalías del desarrollo,true
LD20.0Z,"Síndromes con anomalías cerebelosas como característica destacada, sin especificación",Anomalías del desarrollo,true
LD20.1,Síndromes con lisencefalia como característica destacada,Anomalías del desarrollo,true
LD20.2,Síndromes con microcefalia como característica destacada,Anomalías del desarrollo,true
LD20.3,Síndromes con holoprosencefalia como característica destacada,Anomalías del desarrollo,true
LD20.4,Síndromes con calcificaciones cerebrales como característica principal,Anomalías del desarrollo,true
LD20.Y,Otros síndromes especificados con anomalías del sistema nervioso central como característica destacada,Anomalías del desarrollo,true
LD20.Z,"Síndromes con anomalías del sistema nervioso central como característica destacada, sin especificación",Anomalías del desarrollo,true
LD21,Síndromes con anomalías oculares como característica destacada,Anomalías del desarrollo,false
LD21.0,Síndrome con microftalmos como característica destacada,Anomalías del desarrollo,true
LD21.Y,Otro síndrome especificado con anomalías oculares como característica destacada,Anomalías del desarrollo,true
LD21.Z,"Síndrome con anomalías oculares como característica destacada, sin especificación",Anomalías del desarrollo,true
LD22,Síndromes con anomalías dentales como característica destacada,Anomalías del desarrollo,true
LD23,Síndromes con anomalías vasculares como característica destacada,Anomalías del desarrollo,true
LD24,Síndromes con anomalías esqueléticas como característica destacada,Anomalías del desarrollo,false
LD24.0,Síndromes con micromelia,Anomalías del desarrollo,false
LD24.00,Acondroplasia,Anomalías del desarrollo,true
LD24.01,Hipocondroplasia,Anomalías del desarrollo,true
LD24.02,Displasia tanatofórica,Anomalías del desarrollo,true
LD24.03,Displasia diastrófica,Anomalías del desarrollo,true
LD24.04,Condrodisplasia punteada,Anomalías del desarrollo,true
LD24.0Y,Otros síndromes especificados con micromelia,Anomalías del desarrollo,true
LD24.0Z,"Síndromes con micromelia, sin especificación",Anomalías del desarrollo,true
LD24.1,Osteopatías con aumento de la densidad ósea,Anomalías del desarrollo,false
LD24.10,Osteopetrosis,Anomalías del desarrollo,true
LD24.11,Osteopoiquilosis,Anomalías del desarrollo,true
LD24.1Y,Otras osteopatías especificadas con aumento de la densidad ósea,Anomalías del desarrollo,true
LD24.1Z,"Osteopatías con aumento de la densidad ósea, sin especificación",Anomalías del desarrollo,true
LD24.2,Osteopatías con desarrollo desorganizado de componentes esqueléticos,Anomalías del desarrollo,false
LD24.20,Osteocondromas múltiples,Anomalías del desarrollo,true
LD24.21,Exostosis con anetodermia y braquidactilia de tipo E,Anomalías del desarrollo,true
LD24.22,Querubismo,Anomalías del desarrollo,true
LD24.23,Enfermedad de Yunis-Varon,Anomalías del desarrollo,true
LD24.2Y,Otras osteopatías especificadas con desarrollo desorganizado de componentes esqueléticos,Anomalías del desarrollo,true
LD24.2Z,"Osteopatías con desarrollo desorganizado de componentes esqueléticos, sin especificación",Anomalías del desarrollo,true
LD24.3,Displasia espondiloepifisaria o espondiloepimetafisaria,Anomalías del desarrollo,true
LD24.4,Displasias espondilometafisarias,Anomalías del desarrollo,true
LD24.5,Displasias espondilodisplásicas,Anomalías del desarrollo,false
LD24.50,Acondrogénesis,Anomalías del desarrollo,true
LD24.51,Hipocondrogénesis,Anomalías del desarrollo,true
LD24.5Y,Otras displasias espondilodisplásicas especificadas,Anomalías del desarrollo,true
